dataset,term,method,base_method,inference_seconds,task_fallback,task_fallback_reason,nonfinite_fallback,nonfinite_fallback_windows,selected_validated_method,validated_method_selection_rates,fallback_to_vanilla_windows,fallback_to_vanilla_evaluation_windows,fallback_to_vanilla_rate,scaled_MASE,CRPS,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,MAE,MAE_finite_values,MAE_evaluation_values,MAE_total_values,MAPE,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,MASE,MASE_finite_values,MASE_evaluation_values,MASE_total_values,MSE,MSE_finite_values,MSE_evaluation_values,MSE_total_values,ND,ND_finite_values,ND_evaluation_values,ND_total_values,RMSE,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,sMAPE,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values
CPHL/15T,medium,selected_adaptation,selected_adaptation,0.1287128198891878,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7759400473253437,0.2928304434763275,30,30,30,0.2186489219016978,30,30,30,0.3433816903417899,30,30,30,1.0652255105006003,30,30,30,0.12381329163764764,30,30,30,0.2928304434763275,30,30,30,0.2766424426432396,30,30,30,0.29421017632247354,30,30,30
CPHL/15T,medium,tsrag,tsrag,0.15857698023319244,False,,True,18.0,,,,,,0.7736497223847549,0.2917651674935299,30,30,30,0.21727716752986986,30,30,30,0.3418575155363402,30,30,30,1.0620813081070513,30,30,30,0.12066281024226329,30,30,30,0.2917651674935299,30,30,30,0.2748351217609136,30,30,30,0.2919245165437257,30,30,30
CPHL/15T,medium,vanilla,vanilla,0.1287128198891878,False,,False,0.0,,,,,,0.7759400473253437,0.2928304434763275,30,30,30,0.2186489219016978,30,30,30,0.3433816903417899,30,30,30,1.0652255105006003,30,30,30,0.12381329163764764,30,30,30,0.2928304434763275,30,30,30,0.2766424426432396,30,30,30,0.29421017632247354,30,30,30
CPHL/15T,medium,y_ridge_shared,y_ridge_shared,0.1287128198891878,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",30.0,30.0,1.0,0.7759400473253437,0.2928304434763275,30,30,30,0.2186489219016978,30,30,30,0.3433816903417899,30,30,30,1.0652255105006003,30,30,30,0.12381329163764764,30,30,30,0.2928304434763275,30,30,30,0.2766424426432396,30,30,30,0.29421017632247354,30,30,30
CPHL/15T,short,bayes_covariate_prediction,bayes_covariate_prediction,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,bayes_past_targets_prediction,bayes_past_targets_prediction,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,cov_ridge_shared,cov_ridge_shared,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,covariate_prediction,covariate_prediction,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,full_ridge_per_variate,full_ridge_per_variate,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,full_ridge_shared,full_ridge_shared,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,seasonal_naive,seasonal_naive,0.8933454435318708,False,,False,0.0,,,,,,1.0,0.3519952152728942,240,240,240,0.2766507978123058,240,240,240,0.4541420969748729,240,240,240,1.3686982871636935,240,240,240,0.1706485763777666,240,240,240,0.4340335544355339,240,240,240,0.309218889981687,240,240,240,0.37250528108469716,240,240,240
CPHL/15T,short,selected_adaptation,selected_adaptation,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,tsrag,tsrag,1.0652984082698822,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,vanilla,vanilla,1.0652984082698822,False,,False,0.0,,,,,,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/15T,short,y_ridge_shared,y_ridge_shared,1.0652984082698822,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.4757866795403814,0.18592466725851495,240,240,240,0.13782810076901858,240,240,240,0.19451171216265012,240,240,240,0.6512084133422211,240,240,240,0.06383973294117579,240,240,240,0.18592466725851495,240,240,240,0.16124178392020352,240,240,240,0.1776042996838945,240,240,240
CPHL/30T,long,bayes_covariate_prediction,bayes_covariate_prediction,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,bayes_past_targets_prediction,bayes_past_targets_prediction,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,cov_ridge_shared,cov_ridge_shared,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,covariate_prediction,covariate_prediction,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,full_ridge_per_variate,full_ridge_per_variate,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,full_ridge_shared,full_ridge_shared,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,seasonal_naive,seasonal_naive,0.13040409795939922,False,,False,0.0,,,,,,1.0,0.3724886344441075,20,20,20,0.7185179424358163,20,20,20,0.7643096606634967,20,20,20,2.2236567264315648,20,20,20,1.4475159188869495,20,20,20,0.4662290473821405,20,20,20,0.8762387720196253,20,20,20,0.4909117564519079,20,20,20
CPHL/30T,long,selected_adaptation,selected_adaptation,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,tsrag,tsrag,0.1850359607487917,False,,True,15.0,,,,,,0.8227165517261879,0.3937747992852145,20,20,20,0.5771452769148414,20,20,20,0.5321001734669888,20,20,20,1.82943919419252,20,20,20,0.8957772827516077,20,20,20,0.3937747992852145,20,20,20,0.708695913748563,20,20,20,0.42066552933159773,20,20,20
CPHL/30T,long,vanilla,vanilla,0.08680534549057484,False,,False,0.0,,,,,,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,long,y_ridge_shared,y_ridge_shared,0.08680534549057484,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",20.0,20.0,1.0,0.8078870728417775,0.36924656499499575,20,20,20,0.5741906138662687,20,20,20,0.5005524981095701,20,20,20,1.7964635237217261,20,20,20,0.8956668857110113,20,20,20,0.36924656499499575,20,20,20,0.7054810125821362,20,20,20,0.40628397499708935,20,20,20
CPHL/30T,medium,bayes_covariate_prediction,bayes_covariate_prediction,5.1748003754764795,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",1.0,60.0,0.016666666666666666,0.8065863409578454,0.32550631957475823,60,60,60,0.5187525277408296,60,60,60,0.4322227259067357,60,60,60,1.5271429303998099,60,60,60,0.7646355653922345,60,60,60,0.32550631957475823,60,60,60,0.6371579226765953,60,60,60,0.3351063530988788,60,60,60
CPHL/30T,medium,bayes_past_targets_prediction,bayes_past_targets_prediction,0.2574367611669004,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",60.0,60.0,1.0,0.8018882395199506,0.32293591255642445,60,60,60,0.5134040725779416,60,60,60,0.43115999265678284,60,60,60,1.5182478226687985,60,60,60,0.7479045384272057,60,60,60,0.32293591255642445,60,60,60,0.6303312479676214,60,60,60,0.3324126013999063,60,60,60
CPHL/30T,medium,cov_ridge_shared,cov_ridge_shared,5.291308704763651,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",1.0,60.0,0.016666666666666666,0.8053366784400271,0.3245796274392306,60,60,60,0.5175992195456166,60,60,60,0.429492470287516,60,60,60,1.5247768932100334,60,60,60,0.7605698828047076,60,60,60,0.3245796274392306,60,60,60,0.6357307140624097,60,60,60,0.334336304322771,60,60,60
CPHL/30T,medium,covariate_prediction,covariate_prediction,5.17478236509487,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",1.0,60.0,0.016666666666666666,0.8207456491131774,0.3318652317683334,60,60,60,0.5270761388585127,60,60,60,0.43744992681801925,60,60,60,1.5539513280266395,60,60,60,0.7865916219959301,60,60,60,0.3318652317683334,60,60,60,0.6468771162349471,60,60,60,0.34184826656232203,60,60,60
CPHL/30T,medium,full_ridge_per_variate,full_ridge_per_variate,5.291308704763651,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",60.0,60.0,1.0,0.8018882395199506,0.32293591255642445,60,60,60,0.5134040725779416,60,60,60,0.43115999265678284,60,60,60,1.5182478226687985,60,60,60,0.7479045384272057,60,60,60,0.32293591255642445,60,60,60,0.6303312479676214,60,60,60,0.3324126013999063,60,60,60
CPHL/30T,medium,full_ridge_shared,full_ridge_shared,5.291308704763651,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",60.0,60.0,1.0,0.8018882395199506,0.32293591255642445,60,60,60,0.5134040725779416,60,60,60,0.43115999265678284,60,60,60,1.5182478226687985,60,60,60,0.7479045384272057,60,60,60,0.32293591255642445,60,60,60,0.6303312479676214,60,60,60,0.3324126013999063,60,60,60
CPHL/30T,medium,seasonal_naive,seasonal_naive,0.283974077552557,False,,False,0.0,,,,,,1.0,0.34301238364050357,60,60,60,0.6390405541889723,60,60,60,0.5951274370209264,60,60,60,1.893340926882399,60,60,60,1.2144405409957786,60,60,60,0.41967015096118204,60,60,60,0.7936345209490042,60,60,60,0.4047046383864436,60,60,60
CPHL/30T,medium,selected_adaptation,selected_adaptation,5.1748003754764795,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",1.0,60.0,0.016666666666666666,0.8065863409578454,0.32550631957475823,60,60,60,0.5187525277408296,60,60,60,0.4322227259067357,60,60,60,1.5271429303998099,60,60,60,0.7646355653922345,60,60,60,0.32550631957475823,60,60,60,0.6371579226765953,60,60,60,0.3351063530988788,60,60,60
CPHL/30T,medium,tsrag,tsrag,0.2574187507852912,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.8018882395199506,0.32293591255642445,60,60,60,0.5134040725779416,60,60,60,0.43115999265678284,60,60,60,1.5182478226687985,60,60,60,0.7479045384272057,60,60,60,0.32293591255642445,60,60,60,0.6303312479676214,60,60,60,0.3324126013999063,60,60,60
CPHL/30T,medium,vanilla,vanilla,0.2574187507852912,False,,False,0.0,,,,,,0.8018882395199506,0.32293591255642445,60,60,60,0.5134040725779416,60,60,60,0.43115999265678284,60,60,60,1.5182478226687985,60,60,60,0.7479045384272057,60,60,60,0.32293591255642445,60,60,60,0.6303312479676214,60,60,60,0.3324126013999063,60,60,60
CPHL/30T,medium,y_ridge_shared,y_ridge_shared,5.291308704763651,False,,False,0.0,bayes_covariate_prediction,"{""bayes_covariate_prediction"": 1.0}",1.0,60.0,0.016666666666666666,0.8061607652012468,0.3249483446860329,60,60,60,0.5156907696075838,60,60,60,0.4299462539439921,60,60,60,1.5263371704023527,60,60,60,0.7570751744720385,60,60,60,0.3249483446860329,60,60,60,0.63403658465347,60,60,60,0.3352640870217478,60,60,60
CPHL/30T,short,bayes_covariate_prediction,bayes_covariate_prediction,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,bayes_past_targets_prediction,bayes_past_targets_prediction,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,cov_ridge_shared,cov_ridge_shared,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,covariate_prediction,covariate_prediction,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,full_ridge_per_variate,full_ridge_per_variate,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,full_ridge_shared,full_ridge_shared,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,seasonal_naive,seasonal_naive,0.9665918750688434,False,,False,0.0,,,,,,1.0,0.3559474900731959,240,240,240,0.65031672157745,240,240,240,0.5893397182405472,240,240,240,1.9158052500490743,240,240,240,1.2684837505076736,240,240,240,0.43553405858539673,240,240,240,0.7859235158288352,240,240,240,0.4078965889891073,240,240,240
CPHL/30T,short,selected_adaptation,selected_adaptation,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,tsrag,tsrag,1.0674892915412784,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,vanilla,vanilla,1.0674892915412784,False,,False,0.0,,,,,,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/30T,short,y_ridge_shared,y_ridge_shared,1.0674892915412784,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",240.0,240.0,1.0,0.7148483090195745,0.2852333242955998,240,240,240,0.4646460917216238,240,240,240,0.3676987273037361,240,240,240,1.3695101434084038,240,240,240,0.641689908728874,240,240,240,0.2852333242955998,240,240,240,0.5627357899662422,240,240,240,0.2924005487810213,240,240,240
CPHL/H,long,bayes_covariate_prediction,bayes_covariate_prediction,0.5758879305794835,False,,False,0.0,full_ridge_per_variate,"{""full_ridge_per_variate"": 1.0}",8.0,8.0,1.0,0.8474232839359858,0.4463565860553285,8,8,8,0.46637763089673234,8,8,8,0.5131048679015625,8,8,8,2.139118293587509,8,8,8,0.5238753671970158,8,8,8,0.4463565860553285,8,8,8,0.5840168701624235,8,8,8,0.4727029953109553,8,8,8
